iteration,x,y,z,r,p0,p1,p2,p3,p4,p5,pxy1,pxy2,pxy3,pxy4
1,0.032418283075626005,-0.10344235271612157,-0.2505503471762353,0.10840325370125162,666.639,692.065,0,0,516.563,391.903,599.346,-320.607,107.959,454.233
1,0.03311998158107091,-0.10387213249008605,-0.2506918074446441,0.1090245526841017,669.297,692.986,0,0,513.339,394.452,600.144,-322.804,102.959,453.896
1,0.033712425661686606,-0.10392043903223236,-0.25039583710365,0.10925193496065261,671.955,693.907,0,0,510.115,397.002,600.941,-325.002,97.9588,453.558
1,0.034182786947737555,-0.10376859350879973,-0.25018740136354334,0.10925375930515586,674.613,694.828,0,0,506.891,399.551,601.739,-327.199,92.9588,453.221
1,0.035067381571813876,-0.10409522217574387,-0.2502268662898975,0.10984323616008711,677.271,695.75,0,0,503.667,402.101,602.537,-329.397,87.9588,452.884
1,0.035742735220623684,-0.10368386181793326,-0.2501502955228005,0.1096717207056217,679.929,696.671,0,0,500.443,404.65,603.335,-331.594,82.9588,452.547
1,0.036384732962977145,-0.1037830140910262,-0.25033835803386467,0.10997619199901994,682.587,697.592,0,0,497.219,407.2,604.132,-333.791,77.9588,452.209
1,0.036879296297399576,-0.10345461841608707,-0.2502511807272612,0.10983141885184572,685.245,698.513,0,0,493.995,409.749,604.93,-335.989,72.9588,451.872
1,0.03744000687971636,-0.10369922278729726,-0.2503422317777664,0.11025099964101333,687.903,699.434,0,0,490.771,412.299,605.728,-338.186,67.9588,451.535
1,0.038080027365425026,-0.10392269080466707,-0.2502609273323822,0.11067978202108077,690.561,700.356,0,0,487.547,414.848,606.526,-340.383,62.9588,451.198
1,0.03874956347413579,-0.10399635500237432,-0.2501505686505335,0.1109809466675066,693.219,701.277,0,0,484.323,417.398,607.323,-342.581,57.9588,450.86
1,0.039422120011635614,-0.10381876255614017,-0.24993688573370096,0.11105151509502251,695.877,702.198,0,0,481.099,419.947,608.121,-344.778,52.9588,450.523
1,0.039870585303686076,-0.10386468575897352,-0.2498891894265929,0.1112543775330608,698.535,703.119,0,0,477.875,422.497,608.919,-346.976,47.9588,450.186
1,0.04062670575523855,-0.10406070692469914,-0.24999004322207422,0.11171016044295551,701.193,704.04,0,0,474.651,425.046,609.717,-349.173,42.9588,449.848
1,0.041113582261930084,-0.1034792395680242,-0.24984294656020944,0.11134756246988542,703.851,704.961,0,0,471.427,427.596,610.514,-351.37,37.9588,449.511
1,0.041593720558093024,-0.10391757694973616,-0.2499567500234412,0.11193257072438328,706.509,705.883,0,0,468.203,430.145,611.312,-353.568,32.9588,449.174
1,0.04210511906133262,-0.10400057708881537,-0.24988204159657182,0.11220053959752432,709.167,706.804,0,0,464.979,432.695,612.11,-355.765,27.9588,448.837
1,0.04268637229893976,-0.10421746392212133,-0.24967714264315713,0.11262062939977895,711.825,707.725,0,0,461.755,435.244,612.908,-357.963,22.9588,448.499
1,0.0433293801066911,-0.10441713965611678,-0.24957840409652035,0.11305031726799847,714.483,708.646,0,0,458.531,437.794,613.706,-360.16,17.9588,448.162
1,0.04387005660373312,-0.10429078928736538,-0.24950739312922168,0.1131421698421786,717.141,709.567,0,0,455.307,440.343,614.503,-362.357,12.9588,447.825
1,0.0444098239303717,-0.10432773518022405,-0.24954751105014095,0.1133865458921894,719.799,710.488,0,0,452.083,442.893,615.301,-364.555,7.95876,447.488
1,0.044677492406004875,-0.10421034234198329,-0.24953578655566677,0.11338374565484233,722.457,711.41,0,0,448.859,445.442,616.099,-366.752,2.95876,447.15
1,0.04526795224358986,-0.10431610373026506,-0.24947052179948417,0.11371471759535505,725.115,712.331,0,0,445.635,447.992,616.897,-368.95,-2.04124,446.813
1,0.045736926811613864,-0.10433577062582815,-0.24935593856534463,0.11392023308550744,727.773,713.252,0,0,442.411,450.541,617.694,-371.147,-7.04124,446.476
1,0.04618267071084806,-0.10446967228009596,-0.249191830176838,0.11422237740608131,730.431,714.173,0,0,439.187,453.091,618.492,-373.344,-12.0412,446.139
1,0.04669041103697465,-0.10459501105383046,-0.24902709894805,0.11454305225613887,733.089,715.094,0,0,435.963,455.64,619.29,-375.542,-17.0412,445.801
1,0.04724453181849809,-0.10481525372181441,-0.2488585824041626,0.11497079281068479,735.747,716.015,0,0,432.739,458.19,620.088,-377.739,-22.0412,445.464
1,0.047907014254537174,-0.10502344426143245,-0.24867509704007482,0.11543398918567545,738.405,716.937,0,0,429.515,460.739,620.885,-379.936,-27.0412,445.127
1,0.04830365498279841,-0.10496886596594031,-0.24867291723380439,0.11554958202811798,741.063,717.858,0,0,426.291,463.289,621.683,-382.134,-32.0412,444.79
1,0.04878141653983068,-0.10508325394672689,-0.24866043142939848,0.11585385992561818,743.721,718.779,0,0,423.067,465.838,622.481,-384.331,-37.0412,444.452
1,0.04922157006141336,-0.10505948375548904,-0.2485986573683184,0.11601835236840977,746.379,719.7,0,0,419.842,468.388,623.279,-386.529,-42.0412,444.115
1,0.04966275448653829,-0.10499943688762944,-0.24849966872785959,0.11615193037530396,749.037,720.621,0,0,416.618,470.937,624.076,-388.726,-47.0412,443.778
1,0.05009054665870697,-0.10516315277209858,-0.24836563927574143,0.11648326731997109,751.695,721.543,0,0,413.394,473.487,624.874,-390.923,-52.0412,443.44
1,0.05061065975270563,-0.10533700382500805,-0.2481863105381837,0.11686455089304838,754.353,722.464,0,0,410.17,476.036,625.672,-393.121,-57.0412,443.103
1,0.05105263012102145,-0.10554240227368393,-0.24800842033930803,0.11724150169617391,757.011,723.385,0,0,406.946,478.585,626.47,-395.318,-62.0412,442.766
1,0.05147379320917888,-0.10566367058611247,-0.24788781478620617,0.11753451692618555,759.669,724.306,0,0,403.722,481.135,627.267,-397.516,-67.0412,442.429
1,0.05186531898989731,-0.10571965475092111,-0.24782271245707377,0.11775676929407396,762.327,725.227,0,0,400.498,483.684,628.065,-399.713,-72.0412,442.091
1,0.052294356751778785,-0.10568214046047461,-0.2478000664610103,0.11791274129791825,764.985,726.148,0,0,397.274,486.234,628.863,-401.91,-77.0412,441.754
1,0.05266493632173642,-0.10575142372305676,-0.24772065024745668,0.11813957481397182,767.642,727.07,0,0,394.05,488.783,629.661,-404.108,-82.0412,441.417
1,0.05296935335949928,-0.10582869604231025,-0.24762813249147686,0.11834468852187321,770.3,727.991,0,0,390.826,491.333,630.458,-406.305,-87.0412,441.08
1,0.05352120599800183,-0.10610838690717428,-0.24741878972910628,0.11884237149907073,772.958,728.912,0,0,387.602,493.882,631.256,-408.502,-92.0412,440.742
1,0.05393914627491313,-0.10635935447083321,-0.24725197562733353,0.11925495287122805,775.616,729.833,0,0,384.378,496.432,632.054,-410.7,-97.0412,440.405
1,0.05436890267544053,-0.10650030030630424,-0.24711965715358872,0.1195754638020046,778.274,730.754,0,0,381.154,498.981,632.852,-412.897,-102.041,440.068
1,0.05466660458289813,-0.10653164537358871,-0.2470472106922727,0.11973900418254281,780.932,731.675,0,0,377.93,501.531,633.65,-415.095,-107.041,439.731
1,0.055162074941677984,-0.10653151426788057,-0.24695468000772933,0.1199659036729976,783.59,732.597,0,0,374.706,504.08,634.447,-417.292,-112.041,439.393
1,0.055569019703776854,-0.10656145929086744,-0.246940098205411,0.12018011714521641,786.248,733.518,0,0,371.482,506.63,635.245,-419.489,-117.041,439.056
1,0.05593413613336418,-0.10652031783848871,-0.24687816575451244,0.12031294900133722,788.906,734.439,0,0,368.258,509.179,636.043,-421.687,-122.041,438.719
1,0.05644203930503842,-0.10671072180844751,-0.24674734055333988,0.12071819229010752,791.564,735.36,0,0,365.034,511.729,636.841,-423.884,-127.041,438.382
1,0.056838891432937244,-0.10686804329682473,-0.2465495615279455,0.12104312560991322,794.222,736.281,0,0,361.81,514.278,637.638,-426.082,-132.041,438.044
1,0.05734764167074355,-0.10701093373675134,-0.24644449043484118,0.12140878034313411,796.88,737.203,0,0,358.586,516.828,638.436,-428.279,-137.041,437.707
1,0.05780532541437247,-0.1070281678322328,-0.24627499470472528,0.12164080053907113,799.538,738.124,0,0,355.362,519.377,639.234,-430.476,-142.041,437.37
1,0.05812342019307443,-0.10736984251088769,-0.24644450857053507,0.12209264947470637,802.196,739.045,0,0,352.138,521.927,640.032,-432.674,-147.041,437.032
1,0.05858628909690592,-0.10741386466055518,-0.24637068729098585,0.12235232564795122,804.854,739.966,0,0,348.914,524.476,640.829,-434.871,-152.041,436.695
1,0.05896098848072558,-0.107450028024128,-0.24628922551711796,0.12256388817677964,807.512,740.887,0,0,345.69,527.026,641.627,-437.068,-157.041,436.358
1,0.05936640152250205,-0.10746025529540669,-0.2462390831196917,0.12276838395077502,810.17,741.808,0,0,342.466,529.575,642.425,-439.266,-162.041,436.021
1,0.0597448354029651,-0.10749193255205389,-0.24617515538711182,0.12297951423347994,812.828,742.73,0,0,339.242,532.125,643.223,-441.463,-167.041,435.683
1,0.06031365123606791,-0.10766496752328718,-0.24592985235838635,0.12340778645294842,815.486,743.651,0,0,336.018,534.674,644.02,-443.661,-172.041,435.346
1,0.06070176791616078,-0.10776748290885098,-0.24579952094772248,0.12368724671790918,818.144,744.572,0,0,332.794,537.224,644.818,-445.858,-177.041,435.009
1,0.06120136078941019,-0.10787450342194527,-0.24566036576855788,0.1240262675847614,820.802,745.493,0,0,329.57,539.773,645.616,-448.055,-182.041,434.672
1,0.061571123094629816,-0.1079307016586675,-0.24557673933495733,0.12425795571981035,823.46,746.414,0,0,326.346,542.323,646.414,-450.253,-187.041,434.334
1,0.06195045588399821,-0.10791825132038255,-0.2455321137497661,0.12443555742746708,826.118,747.335,0,0,323.122,544.872,647.211,-452.45,-192.041,433.997
1,0.06240011862154404,-0.10795549153580801,-0.245521566575247,0.12469227304336336,828.776,748.257,0,0,319.898,547.422,648.009,-454.648,-197.041,433.66
1,0.06270127777632299,-0.10788322741865036,-0.24540392515751575,0.12478077172805051,831.434,749.178,0,0,316.674,549.971,648.807,-456.845,-202.041,433.323
1,0.0630477903712738,-0.10803261408959683,-0.24524470931972991,0.12508424991873213,834.092,750.099,0,0,313.45,552.521,649.605,-459.042,-207.041,432.985
1,0.06338560740611208,-0.10822657025769361,-0.24506263426041683,0.1254221899664699,836.75,751.02,0,0,310.226,555.07,650.403,-461.24,-212.041,432.648
1,0.06381325705406707,-0.10843161185980799,-0.24492630899406664,0.12581552458406908,839.408,751.941,0,0,307.002,557.62,651.2,-463.437,-217.041,432.311
1,0.06417441793584974,-0.10847125242808246,-0.24479653960131725,0.12603320404053012,842.066,752.862,0,0,303.778,560.169,651.998,-465.635,-222.041,431.974
1,0.06473503953263351,-0.10846798077683564,-0.24473947375052243,0.1263167771798173,844.724,753.784,0,0,300.554,562.719,652.796,-467.832,-227.041,431.636
1,0.064957112166397,-0.10809315314124995,-0.24461860694943377,0.1261093024999171,847.382,754.705,0,0,297.33,565.268,653.594,-470.029,-232.041,431.299
1,0.06530885567772143,-0.10820093371953286,-0.24472103574112142,0.12638310285679882,850.04,755.626,0,0,294.106,567.818,654.391,-472.227,-237.041,430.962
1,0.06558461672055896,-0.10824602502336624,-0.2444868657729463,0.12656438631677494,852.698,756.547,0,0,290.882,570.367,655.189,-474.424,-242.041,430.624
1,0.0660713131562027,-0.10815637092350797,-0.24398545536668315,0.1267407550613789,855.356,757.468,0,0,287.658,572.917,655.987,-476.621,-247.041,430.287
1,0.06652736418989028,-0.10869138988830335,-0.24399485754846306,0.12743511455601814,858.014,758.39,0,0,284.434,575.466,656.785,-478.819,-252.041,429.95
1,0.06681936906611777,-0.10873129722985392,-0.2439266495318902,0.12762179703985088,860.672,759.311,0,0,281.21,578.016,657.582,-481.016,-257.041,429.613
1,0.06716902475418832,-0.10866912442713576,-0.243927556824396,0.12775232479367676,863.33,760.232,0,0,277.986,580.565,658.38,-483.214,-262.041,429.275
2,0.06749622672166088,-0.10865189346763987,-0.24387554514045698,0.1279100253137541,864.181,760.527,0,0,276.953,581.382,658.636,-483.918,-263.644,429.167
2,0.06793859936251916,-0.10856046292100405,-0.24378814892852588,0.12806649598143766,858.483,754.754,0,0,276.501,579.635,653.636,-481.106,-262.522,428.068
2,0.06822039195760111,-0.10859713692384244,-0.24368328062025935,0.12824726128422592,852.785,748.98,0,0,276.049,577.889,648.636,-478.295,-261.401,426.969
2,0.0684573784721055,-0.10879633820003094,-0.24356754439285094,0.12854203932180558,847.087,743.207,0,0,275.597,576.142,643.636,-475.483,-260.279,425.87
2,0.06896392749610114,-0.10890961002316862,-0.24331683980293584,0.12890820940144257,841.389,737.433,0,0,275.146,574.395,638.636,-472.672,-259.158,424.77
2,0.069460723555728,-0.1090343771352616,-0.24309375087296783,0.12927988054666403,835.69,731.66,0,0,274.694,572.648,633.636,-469.861,-258.036,423.671
2,0.06963222646230019,-0.10916900556418493,-0.24300008059027645,0.1294855927814755,829.992,725.886,0,0,274.242,570.902,628.636,-467.049,-256.915,422.572
2,0.06999425880664852,-0.10915076296528661,-0.24287641614453317,0.12966528186756962,824.294,720.113,0,0,273.79,569.155,623.636,-464.238,-255.793,421.473
2,0.07026797693268907,-0.10900792047301254,-0.24282478926276546,0.12969315829319428,818.596,714.339,0,0,273.338,567.408,618.636,-461.426,-254.672,420.373
2,0.07040154445539087,-0.10873440177541915,-0.2428918786024764,0.12953589306120003,812.898,708.566,0,0,272.887,565.661,613.636,-458.615,-253.55,419.274
2,0.0701449122287348,-0.10854057398826689,-0.24305114352914944,0.12923376073332907,807.199,702.792,0,0,272.435,563.915,608.636,-455.803,-252.429,418.175
2,0.06982493967088496,-0.10855659591718746,-0.24313513286833607,0.12907384211051534,801.501,697.019,0,0,271.983,562.168,603.636,-452.992,-251.307,417.075
2,0.06971801309044935,-0.10853929898063427,-0.2431508151784301,0.12900147585391256,795.803,691.245,0,0,271.531,560.421,598.636,-450.181,-250.186,415.976
2,0.07041428531889891,-0.10753465371766746,-0.24332969875338042,0.12853743939860462,790.105,685.472,0,0,271.08,558.674,593.636,-447.369,-249.064,414.877
2,0.07212273944341974,-0.10499700163060047,-0.24400673605809292,0.12738155241729365,784.407,679.698,0,0,270.628,556.928,588.636,-444.558,-247.943,413.778
2,0.07332751027514807,-0.10137422984563028,-0.24537450428318594,0.12511458044507293,778.709,673.925,0,0,270.176,555.181,583.636,-441.746,-246.821,412.678
2,0.07270912989315462,-0.0984935358484447,-0.24691003669945527,0.12242383008936002,773.01,668.151,0,0,269.724,553.434,578.636,-438.935,-245.7,411.579
2,0.06923451354053461,-0.09540441397723395,-0.2493151877757127,0.11787883640218844,767.312,662.378,0,0,269.272,551.687,573.636,-436.123,-244.579,410.48
2,0.06563783393863684,-0.09418003680185025,-0.25086882392103016,0.11479636133673372,761.614,656.604,0,0,268.821,549.941,568.636,-433.312,-243.457,409.381
2,0.06346310050853406,-0.09344528419173118,-0.2517592627522146,0.11295833862017315,755.916,650.831,0,0,268.369,548.194,563.636,-430.501,-242.336,408.281
2,0.0634571849053398,-0.09242359257385899,-0.25215808949312085,0.11211126072063042,750.218,645.057,0,0,267.917,546.447,558.636,-427.689,-241.214,407.182
2,0.06480149083957479,-0.09086490505661801,-0.25236981177094225,0.1116049469601581,744.519,639.284,0,0,267.465,544.7,553.636,-424.878,-240.093,406.083
2,0.06554516798049562,-0.08928455910763076,-0.252725465849569,0.11076055949946893,738.821,633.51,0,0,267.013,542.954,548.636,-422.066,-238.971,404.984
2,0.06428086640696087,-0.08813073728786466,-0.25349308761499395,0.1090827971814629,733.123,627.737,0,0,266.562,541.207,543.636,-419.255,-237.85,403.884
2,0.061129065269452415,-0.08758873324859656,-0.25456073859339495,0.10681080850181211,727.425,621.963,0,0,266.11,539.46,538.636,-416.443,-236.728,402.785
2,0.057714467767237834,-0.08718356387303362,-0.25558940045715484,0.10455588744427007,721.727,616.19,0,0,265.658,537.713,533.636,-413.632,-235.607,401.686
2,0.05578492031400244,-0.08604715671872659,-0.25619106311614004,0.10254789375612108,716.028,610.416,0,0,265.206,535.967,528.636,-410.82,-234.485,400.586
2,0.05625640837368423,-0.08483097599515144,-0.25651696728797363,0.10178938044509697,710.33,604.643,0,0,264.755,534.22,523.636,-408.009,-233.364,399.487
2,0.05844819402646146,-0.08341772862005406,-0.2564788512174703,0.10185631464511108,704.632,598.869,0,0,264.303,532.473,518.636,-405.198,-232.242,398.388
2,0.059628487340562274,-0.0830982470261973,-0.2565171305949267,0.10227841982231885,698.934,593.096,0,0,263.851,530.726,513.636,-402.386,-231.121,397.289
2,0.05896088746506854,-0.08305995954515387,-0.25668760903786253,0.10185942828384162,693.236,587.322,0,0,263.399,528.98,508.636,-399.575,-229.999,396.189
2,0.05692812465153543,-0.08308604485255962,-0.25710393322532615,0.1007179339818997,687.538,581.548,0,0,262.947,527.233,503.636,-396.763,-228.878,395.09
2,0.054833054996273195,-0.08256193647940038,-0.25777363600120057,0.0991117413602085,681.839,575.775,0,0,262.496,525.486,498.636,-393.952,-227.756,393.991
2,0.05405170629452579,-0.0813084679052242,-0.2583719750399923,0.09763531075612221,676.141,570.001,0,0,262.044,523.739,493.636,-391.14,-226.635,392.892
2,0.05452729516872896,-0.07987755384556222,-0.25877051857962474,0.09671426744161579,670.443,564.228,0,0,261.592,521.993,488.636,-388.329,-225.513,391.792
2,0.056256975437573645,-0.07774839575498842,-0.259058383661385,0.09596697519385544,664.745,558.454,0,0,261.14,520.246,483.636,-385.518,-224.392,390.693
2,0.05712294340695574,-0.07686113803695042,-0.2591222523391657,0.0957635901781539,659.047,552.681,0,0,260.689,518.499,478.636,-382.706,-223.271,389.594
2,0.05674519539309778,-0.0763121220045548,-0.25935647955620034,0.09509761913443944,653.348,546.907,0,0,260.237,516.752,473.636,-379.895,-222.149,388.495
2,0.05537112685529223,-0.07595127953089002,-0.2597345362852469,0.09399233240857606,647.65,541.134,0,0,259.785,515.006,468.636,-377.083,-221.028,387.395
2,0.054135025038883004,-0.07504693654722248,-0.2602725012937733,0.0925345536601508,641.952,535.36,0,0,259.333,513.259,463.636,-374.272,-219.906,386.296
2,0.053838979556279656,-0.07336447859636183,-0.2608601221947912,0.09099990351301221,636.254,529.587,0,0,258.881,511.512,458.636,-371.46,-218.785,385.197
2,0.05416485381104471,-0.07166461782693268,-0.2612823254960578,0.08983122417429343,630.556,523.813,0,0,258.43,509.765,453.636,-368.649,-217.663,384.098
2,0.054595165139703604,-0.06980425862866751,-0.26176553769043537,0.08861865818962399,624.857,518.04,0,0,257.978,508.019,448.636,-365.837,-216.542,382.998
2,0.05394914494071006,-0.06853109852680885,-0.26224709910714433,0.0872182418139974,619.159,512.266,0,0,257.526,506.272,443.636,-363.026,-215.42,381.899
2,0.0525210172784819,-0.06812613001041694,-0.2626004219135258,0.0860210837304601,613.461,506.493,0,0,257.074,504.525,438.636,-360.215,-214.299,380.8
